"""3563737""","""2025-06-17 23:55:19""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/13%2012%202024/info.zip""","""online""","""2025-06-19 04:58:43""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563737/""","""Riordz"""
"""3563738""","""2025-06-17 23:55:19""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/05%2002%202025/info.zip""","""online""","""2025-06-19 05:28:00""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563738/""","""Riordz"""
"""3563739""","""2025-06-17 23:55:19""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/08%2001%202025/info.zip""","""online""","""2025-06-19 05:46:14""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563739/""","""Riordz"""
"""3563740""","""2025-06-17 23:55:19""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/20%2004%202025/info.zip""","""online""","""2025-06-19 05:05:30""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563740/""","""Riordz"""
"""3563735""","""2025-06-17 23:55:18""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/04%2004%202025/Photo.scr""","""online""","""2025-06-19 05:02:57""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563735/""","""Riordz"""
"""3563736""","""2025-06-17 23:55:18""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 04:34:06""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563736/""","""Riordz"""
"""3563734""","""2025-06-17 23:55:17""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/22%2012%202024/info.zip""","""online""","""2025-06-19 04:51:54""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563734/""","""Riordz"""
"""3563730""","""2025-06-17 23:55:16""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/05%2006%202025/info.zip""","""online""","""2025-06-19 04:47:16""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563730/""","""Riordz"""
"""3563731""","""2025-06-17 23:55:16""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/09%2002%202025/info.zip""","""online""","""2025-06-19 05:06:33""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563731/""","""Riordz"""
"""3563732""","""2025-06-17 23:55:16""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/25%2001%202025/info.zip""","""online""","""2025-06-19 04:46:40""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563732/""","""Riordz"""
"""3563733""","""2025-06-17 23:55:16""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/20%2012%202024/info.zip""","""online""","""2025-06-19 04:50:47""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563733/""","""Riordz"""
"""3563725""","""2025-06-17 23:55:15""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/05%2003%202025/info.zip""","""online""","""2025-06-19 05:39:34""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563725/""","""Riordz"""
"""3563726""","""2025-06-17 23:55:15""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 05:17:21""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563726/""","""Riordz"""
"""3563727""","""2025-06-17 23:55:15""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/info.zip""","""online""","""2025-06-19 04:31:07""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563727/""","""Riordz"""
"""3563728""","""2025-06-17 23:55:15""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/24%2004%202025/info.zip""","""online""","""2025-06-19 05:20:49""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563728/""","""Riordz"""
"""3563729""","""2025-06-17 23:55:15""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 05:38:57""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563729/""","""Riordz"""
"""3563722""","""2025-06-17 23:55:14""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/13%2005%202025/info.zip""","""online""","""2025-06-19 05:12:33""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563722/""","""Riordz"""
"""3563723""","""2025-06-17 23:55:14""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/26%2001%202025/info.zip""","""online""","""2025-06-19 05:24:33""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563723/""","""Riordz"""
"""3563724""","""2025-06-17 23:55:14""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/12%2004%202025/info.zip""","""online""","""2025-06-19 05:43:21""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563724/""","""Riordz"""
"""3563720""","""2025-06-17 23:55:13""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/18%2003%202025/info.zip""","""online""","""2025-06-19 05:33:17""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563720/""","""Riordz"""
"""3563721""","""2025-06-17 23:55:13""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/23%2003%202025/info.zip""","""online""","""2025-06-19 05:30:42""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563721/""","""Riordz"""
"""3563719""","""2025-06-17 23:55:12""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/22%2004%202025/info.zip""","""online""","""2025-06-19 04:57:13""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563719/""","""Riordz"""
"""3563717""","""2025-06-17 23:55:10""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/09%2003%202025/info.zip""","""online""","""2025-06-19 04:36:24""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563717/""","""Riordz"""
"""3563718""","""2025-06-17 23:55:10""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/16%2012%202024/info.zip""","""online""","""2025-06-19 05:24:51""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563718/""","""Riordz"""
"""3563716""","""2025-06-17 23:55:09""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/19%2002%202025/info.zip""","""online""","""2025-06-19 05:09:09""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563716/""","""Riordz"""
"""3563715""","""2025-06-17 23:55:08""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/28%2002%202025/info.zip""","""online""","""2025-06-19 05:31:00""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563715/""","""Riordz"""
"""3563711""","""2025-06-17 23:55:07""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/07%2003%202025/info.zip""","""online""","""2025-06-19 04:48:25""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563711/""","""Riordz"""
"""3563712""","""2025-06-17 23:55:07""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/14%2012%202024/info.zip""","""online""","""2025-06-19 04:55:41""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563712/""","""Riordz"""
"""3563713""","""2025-06-17 23:55:07""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/25%2005%202025/info.zip""","""online""","""2025-06-19 05:30:11""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563713/""","""Riordz"""
"""3563714""","""2025-06-17 23:55:07""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 04:45:40""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563714/""","""Riordz"""
"""3563709""","""2025-06-17 23:55:06""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/04%2005%202025/info.zip""","""online""","""2025-06-19 05:42:03""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563709/""","""Riordz"""
"""3563710""","""2025-06-17 23:55:06""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/06%2005%202025/info.zip""","""online""","""2025-06-19 05:40:46""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563710/""","""Riordz"""
"""3563707""","""2025-06-17 23:55:05""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/03%2002%202025/info.zip""","""online""","""2025-06-19 05:36:38""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563707/""","""Riordz"""
"""3563708""","""2025-06-17 23:55:05""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/24%2010%202024/info.zip""","""online""","""2025-06-19 05:25:08""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563708/""","""Riordz"""
"""3563703""","""2025-06-17 23:55:03""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/09%2001%202025/info.zip""","""online""","""2025-06-19 04:41:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563703/""","""Riordz"""
"""3563704""","""2025-06-17 23:55:03""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/13%2001%202025/info.zip""","""online""","""2025-06-19 05:08:33""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563704/""","""Riordz"""
"""3563705""","""2025-06-17 23:55:03""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/10%2005%202025/info.zip""","""online""","""2025-06-19 05:01:49""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563705/""","""Riordz"""
"""3563706""","""2025-06-17 23:55:03""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/04%2003%202025/info.zip""","""online""","""2025-06-19 05:45:59""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563706/""","""Riordz"""
"""3563702""","""2025-06-17 23:55:02""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/14%2003%202025/info.zip""","""online""","""2025-06-19 04:33:49""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563702/""","""Riordz"""
"""3563700""","""2025-06-17 23:55:01""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/06%2004%202025/info.zip""","""online""","""2025-06-19 05:08:28""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563700/""","""Riordz"""
"""3563701""","""2025-06-17 23:55:01""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/20%2001%202025/info.zip""","""online""","""2025-06-19 04:30:10""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563701/""","""Riordz"""
"""3563698""","""2025-06-17 23:55:00""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/10%2002%202025/info.zip""","""online""","""2025-06-19 05:05:04""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563698/""","""Riordz"""
"""3563699""","""2025-06-17 23:55:00""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/20%2005%202025/info.zip""","""online""","""2025-06-19 04:38:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563699/""","""Riordz"""
"""3563695""","""2025-06-17 23:54:59""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/18%2001%202025/info.zip""","""online""","""2025-06-19 05:04:01""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563695/""","""Riordz"""
"""3563696""","""2025-06-17 23:54:59""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/23%2005%202025/info.zip""","""online""","""2025-06-19 05:09:26""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563696/""","""Riordz"""
"""3563697""","""2025-06-17 23:54:59""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/28%2012%202024/info.zip""","""online""","""2025-06-19 05:06:36""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563697/""","""Riordz"""
"""3563692""","""2025-06-17 23:54:58""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/05%2002%202025/info.zip""","""online""","""2025-06-19 04:50:25""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563692/""","""Riordz"""
"""3563693""","""2025-06-17 23:54:58""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/28%2001%202025/info.zip""","""online""","""2025-06-19 05:25:20""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563693/""","""Riordz"""
"""3563694""","""2025-06-17 23:54:58""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 04:44:00""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563694/""","""Riordz"""
"""3563690""","""2025-06-17 23:54:57""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 05:32:13""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563690/""","""Riordz"""
"""3563691""","""2025-06-17 23:54:57""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/03%2006%202025/info.zip""","""online""","""2025-06-19 05:44:45""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563691/""","""Riordz"""
"""3563688""","""2025-06-17 23:54:56""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/27%2003%202025/info.zip""","""online""","""2025-06-19 04:36:56""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563688/""","""Riordz"""
"""3563689""","""2025-06-17 23:54:56""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/16%2004%202025/info.zip""","""online""","""2025-06-19 05:00:14""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563689/""","""Riordz"""
"""3563686""","""2025-06-17 23:54:55""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/29%2004%202025/info.zip""","""online""","""2025-06-19 05:20:31""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563686/""","""Riordz"""
"""3563687""","""2025-06-17 23:54:55""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/04%2002%202025/info.zip""","""online""","""2025-06-19 04:41:25""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563687/""","""Riordz"""
"""3563684""","""2025-06-17 23:54:54""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/28%2005%202025/info.zip""","""online""","""2025-06-19 04:59:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563684/""","""Riordz"""
"""3563685""","""2025-06-17 23:54:54""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/04%2002%202025/info.zip""","""online""","""2025-06-19 05:33:52""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563685/""","""Riordz"""
"""3563682""","""2025-06-17 23:54:53""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/09%2001%202025/info.zip""","""online""","""2025-06-19 04:45:12""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563682/""","""Riordz"""
"""3563683""","""2025-06-17 23:54:53""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/07%2006%202025/info.zip""","""online""","""2025-06-19 04:54:52""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563683/""","""Riordz"""
"""3563680""","""2025-06-17 23:54:52""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/28%2003%202025/info.zip""","""online""","""2025-06-19 04:39:30""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563680/""","""Riordz"""
"""3563681""","""2025-06-17 23:54:52""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/12%2005%202025/info.zip""","""online""","""2025-06-19 05:36:56""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563681/""","""Riordz"""
"""3563678""","""2025-06-17 23:54:51""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/18%2004%202025/info.zip""","""online""","""2025-06-19 05:36:22""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563678/""","""Riordz"""
"""3563679""","""2025-06-17 23:54:51""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/21%2001%202025/info.zip""","""online""","""2025-06-19 05:26:10""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563679/""","""Riordz"""
"""3563676""","""2025-06-17 23:54:50""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/06%2002%202025/info.zip""","""online""","""2025-06-19 05:01:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563676/""","""Riordz"""
"""3563677""","""2025-06-17 23:54:50""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/15%2001%202025/info.zip""","""online""","""2025-06-19 04:42:23""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563677/""","""Riordz"""
"""3563670""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/08%2004%202025/info.zip""","""online""","""2025-06-19 05:20:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563670/""","""Riordz"""
"""3563671""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/30%2003%202025/info.zip""","""online""","""2025-06-19 04:57:31""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563671/""","""Riordz"""
"""3563672""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/06%2006%202025/info.zip""","""online""","""2025-06-19 04:57:53""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563672/""","""Riordz"""
"""3563673""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/10%2005%202025/info.zip""","""online""","""2025-06-19 05:45:33""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563673/""","""Riordz"""
"""3563674""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/25%2001%202025/info.zip""","""online""","""2025-06-19 05:31:13""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563674/""","""Riordz"""
"""3563675""","""2025-06-17 23:54:49""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/14%2004%202025/info.zip""","""online""","""2025-06-19 04:55:09""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563675/""","""Riordz"""
"""3563667""","""2025-06-17 23:54:48""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/28%2001%202025/info.zip""","""online""","""2025-06-19 05:45:35""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563667/""","""Riordz"""
"""3563668""","""2025-06-17 23:54:48""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/05%2004%202025/info.zip""","""online""","""2025-06-19 04:35:10""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563668/""","""Riordz"""
"""3563669""","""2025-06-17 23:54:48""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 05:27:17""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563669/""","""Riordz"""
"""3563666""","""2025-06-17 23:54:47""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/30%2005%202025/info.zip""","""online""","""2025-06-19 04:46:27""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563666/""","""Riordz"""
"""3563665""","""2025-06-17 23:54:46""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/08%2005%202025/info.zip""","""online""","""2025-06-19 05:20:01""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563665/""","""Riordz"""
"""3563663""","""2025-06-17 23:54:45""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/02%2001%202025/info.zip""","""online""","""2025-06-19 04:36:19""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563663/""","""Riordz"""
"""3563664""","""2025-06-17 23:54:45""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/29%2003%202025/info.zip""","""online""","""2025-06-19 05:05:47""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563664/""","""Riordz"""
"""3563658""","""2025-06-17 23:54:44""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 04:55:23""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563658/""","""Riordz"""
"""3563659""","""2025-06-17 23:54:44""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/22%2001%202025/info.zip""","""online""","""2025-06-19 05:08:01""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563659/""","""Riordz"""
"""3563660""","""2025-06-17 23:54:44""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/12%2012%202024/info.zip""","""online""","""2025-06-19 04:32:44""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563660/""","""Riordz"""
"""3563661""","""2025-06-17 23:54:44""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/SER%20Costa%20Luz/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/TEMP/info.zip""","""online""","""2025-06-19 05:47:06""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563661/""","""Riordz"""
"""3563662""","""2025-06-17 23:54:44""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/13%2003%202025/info.zip""","""online""","""2025-06-19 04:32:03""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563662/""","""Riordz"""
"""3563657""","""2025-06-17 23:54:43""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/10%2003%202025/info.zip""","""online""","""2025-06-19 04:33:58""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563657/""","""Riordz"""
"""3563655""","""2025-06-17 23:54:42""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/19%2005%202025/info.zip""","""online""","""2025-06-19 04:32:58""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563655/""","""Riordz"""
"""3563656""","""2025-06-17 23:54:42""","""http://132.red-81-42-249.staticip.rima-tde.net:1080/R-02-RADIOLE/16%2003%202025/info.zip""","""online""","""2025-06-19 04:32:37""","""malware_download""","""CoinMiner","opendir""","""https://urlhaus.abuse.ch/url/3563656/""","""Riordz"""
